730165547	20170212	201702	2017	2017.1151	IRQ	IRAQI KURDISTAN	IRQ								kur	KURD			kur						0	042	042	04	1	1.9	3	1	3	-2.92275574112735	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20180212120000	http://www.presstv.com/Detail/2018/02/12/552100/Iraq-France-Le-Drian-Daesh-United-States
730165548	20170212	201702	2017	2017.1151	IRQ	IRAQI	IRQ								kur	KURD			kur						0	042	042	04	1	1.9	1	1	1	-2.92275574112735	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	1	France	FR	FR		46	2	FR	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20180212120000	http://www.presstv.com/Detail/2018/02/12/552100/Iraq-France-Le-Drian-Daesh-United-States
730165549	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								ARG	ROSARIO	ARG								1	042	042	04	1	1.9	4	1	4	2.59481037924151	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20180212120000	https://www.northbaynipissing.com/whatson-story/8129674-get-out-wins-big-at-writers-guild-awards/
730165550	20170212	201702	2017	2017.1151	USAMED	REUTERS	USA					MED													0	110	110	11	3	-2.0	3	1	3	-1.76125244618396	4	Kaga, Ishikawa, Japan	JA	JA15	34569	36.3	136.333	10274326	0								4	Kaga, Ishikawa, Japan	JA	JA15	34569	36.3	136.333	10274326	20180212120000	https://www.ibcworldnews.com/2018/02/12/coincheck-heist-sheds-light-on-japans-rush-to-create-cryptocurrency-rules/
730165551	20170212	201702	2017	2017.1151	kur	KURD			kur						IRQ	IRAQI KURDISTAN	IRQ								0	043	043	04	1	2.8	3	1	3	-2.92275574112735	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20180212120000	http://www.presstv.com/Detail/2018/02/12/552100/Iraq-France-Le-Drian-Daesh-United-States
730165552	20170212	201702	2017	2017.1151	kur	KURD			kur						IRQ	IRAQI	IRQ								0	043	043	04	1	2.8	1	1	1	-2.92275574112735	1	France	FR	FR		46	2	FR	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20180212120000	http://www.presstv.com/Detail/2018/02/12/552100/Iraq-France-Le-Drian-Daesh-United-States
730165553	20180113	201801	2018	2018.0356											CVL	SCIENTIST						CVL			1	020	020	02	1	3.0	6	1	6	-0.85034013605443	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20180212120000	https://www.theguardian.com/environment/climate-consensus-97-per-cent/2018/feb/12/the-epa-debunked-administrator-pruitts-latest-climate-misinformation
730165554	20180113	201801	2018	2018.0356											CVL	CIVILIAN						CVL			1	190	190	19	4	-10.0	4	1	4	-5.57768924302789	0								4	Garhwal, Uttaranchal, India	IN	IN39	17910	29.8	78.6167	-2095075	4	Garhwal, Uttaranchal, India	IN	IN39	17910	29.8	78.6167	-2095075	20180212120000	http://www.business-standard.com/article/current-affairs/shopian-firing-sc-bars-action-against-major-aditya-top-10-developments-118021200579_1.html
730165555	20180113	2012017.1151	EGY	NASSER	EGY								GOV	GOVERNMENT						GOV			0	042	042	04	1	1.9	3	1	3	0.81743869209809	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	28575	25.2647	55.3118	11378495	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	28575	25.2647	55.3118	11378495	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	28575	25.2647	55.3118	11378495	20180212120000	http://menafn.com/1096456380/UAE-WorldGovSummit-Live-Sheikh-Mohammed-attends-smmit
730165536	20170212	201702	2017	2017.1151	EGYCRM	CAIRO	EGY					CRM			EGY	CAIRO	EGY								1	173	173	17	4	-5.0	3	1	3	-12.5827814569537	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20180212120000	http://wncn.com/ap/egypt-sentences-to-death-suspect-in-coptic-priests-killing/
